Trade,UpdateTime,UpdatedDay,UpdatedTime,TradeTime,TradedDay,TradedTime,Desk,CapturedBy,TradeStatus,TraderId,Instrument,Reason,Nominal,FloatRef,LastResetDate,LastResetRate,Theta,Loss,Unexplained,EventTypeCategoryLevel1,BusinessLineLevel1,LossIndicator,exposure
10624476,15/10/2013 02:02,15,0.081635816,07/03/2009 01:12,7,0.050189177,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,TotalReturnSwap,Corrected NDEUSSA Reset Level,0,0,0,0,0,0,0,EL6,BL2,1,1683.03485
21718279,15/10/2013 02:10,15,0.090016321,11/06/2012 14:29,11,0.563310739,MM,MIDOFFICE,BO-BO Confirmed,ANALYST,FRA,Trade enrichment for system flow,0,0,0,0,0,253672.8219,0,EL1,BL5,1,490.486956
22935062,15/10/2013 02:20,15,0.069238346,01/10/2012 18:25,31,0.767325611,Prime Services,MIDOFFICE,BO Confirmed,ANALYST,Curr,Commodities Early Delivery,0,0,0,0,0,0,0,EL6,BL6,1,378.3300347
17937602,15/10/2013 05:18,15,0.19608631,15/05/2011 16:29,15,0.686782457,Derivatives,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Curr,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,883.5342593
12462395,15/10/2013 09:14,15,0.384921446,06/08/2009 10:25,6,0.399126686,Bonds/Repos,TECHSUPPORT,BO Confirmed,ASSOCIATE,Deposit,Valuation Group Request,0,0,0,0,0,0,0,EL7,BL2,1,1530.950718
23272904,15/10/2013 09:27,15,0.393904541,21/12/2012 07:11,21,0.299177508,Commodities,TECHSUPPORT,BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,298.0944676
8044367,15/10/2013 11:10,15,0.465512425,08/05/2008 17:06,8,0.712586565,Derivatives,PROD CONTROLLER,BO Confirmed,ANALYST,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL4,1,1985.752928
1470114,15/10/2013 12:21,15,0.514927462,10/05/2006 02:26,10,0.101606293,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,2715.413322
9524614,16/10/2013 03:02,16,0.123398205,16/11/2008 11:24,16,0.441732564,SND,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,1794.651528
9675398,16/10/2013 03:18,16,0.137239086,05/12/2008 18:24,5,0.73362705,SND,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,IndexLinkedSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1775.37081
13029126,16/10/2013 04:21,16,0.181562482,07/11/2009 06:28,7,0.230577152,Management/Other,TECHSUPPORT,BO-BO Confirmed,VICE PRINCIPAL,TotalReturnSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1438.912095
378334,16/10/2013 06:30,16,0.270512904,09/01/2006 01:04,9,0.044328332,Commodities,PROD CONTROLLER,BO-BO Confirmed,MNGDIRECTOR,TotalReturnSwap,Corrected NDEUSSA Reset Level,0,0,0,0,0,251798.7598,0,EL6,BL2,1,2837.226597
4136429,16/10/2013 10:01,16,0.417569128,19/03/2007 17:07,19,0.713003898,Derivatives,PROD CONTROLLER,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL5,1,2402.70419
25757396,16/10/2013 10:28,16,0.396986165,16/08/2013 04:04,16,0.169455497,MM,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,61.26688657
21418412,16/10/2013 11:09,16,0.451972694,02/05/2012 14:01,2,0.584195632,SND,TECHSUPPORT,BO Confirmed,DIRECTOR,IndexLinkedSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL3,1,531.8804977
21268467,16/10/2013 11:28,16,0.47760399,21/04/2012 07:14,21,0.301340117,Commodities,TECHSUPPORT,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,543.1765162
25746313,16/10/2013 15:07,16,0.629635627,16/08/2013 01:22,16,0.057118845,MM,MIDOFFICE,BO Confirmed,AMBA,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL5,1,61.57296296
5886817,16/10/2013 15:12,16,0.63299365,30/09/2007 10:19,30,0.429773525,Derivatives,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Repo/Reverse,Calendar Related,0,0,0,0,0,0,0,EL6,BL4,1,2208.203715
20554050,16/10/2013 16:12,16,0.675220556,23/02/2012 01:20,23,0.027741033,MM,MIDOFFICE,BO Confirmed,ATS,Option,Trade enrichment for system flow,0,0,0,0,0,262074.9816,0,EL1,BL3,1,601.6196296
10033341,16/10/2013 19:24,16,0.77525875,13/01/2009 01:09,13,0.047734849,MM,TECHSUPPORT,BO Confirmed,ASSOCIATE,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,255225.5406,0,EL6,BL2,1,1737.760486
7581832,17/10/2013 02:25,17,0.100461116,28/03/2008 13:25,28,0.558876124,MM,PROD CONTROLLER,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL5,1,2028.541748
2035690,17/10/2013 08:03,17,0.331416978,26/07/2006 04:02,26,0.165025084,Management/Other,MIDOFFICE,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2640.167269
18661478,17/10/2013 09:00,17,0.375315621,15/07/2011 10:16,15,0.427581215,Prime Services,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,824.947338
1697767,17/10/2013 11:08,17,0.453086098,21/06/2006 04:29,21,0.146536638,Africa,UNAUTHORISED,BO Confirmed,ATS,TotalReturnSwap,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,2675.277384
15284038,17/10/2013 13:05,17,0.545217387,09/07/2010 06:09,9,0.256217485,Bonds/Repos,PROD CONTROLLER,BO Confirmed,ANALYST,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,259835.5322,0,EL6,BL2,1,1196.288935
10324970,17/10/2013 14:20,17,0.569149645,15/02/2009 17:18,15,0.720647902,Bonds/Repos,PROD CONTROLLER,BO Confirmed,VICE PRINCIPAL,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1704.876493
19615692,17/10/2013 15:22,17,0.60940294,14/12/2011 13:30,14,0.562303707,Management/Other,TECHSUPPORT,BO Confirmed,ANALYST,TotalReturnSwap,Trade enrichment for system flow,0,0,0,0,0,239691.0359,0,EL1,BL2,1,673.0779051
23076848,17/10/2013 17:01,17,0.708804695,24/11/2012 14:01,24,0.582719389,Derivatives,UNAUTHORISED,BO-BO Confirmed,ANALYST,CreditDefaultSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,327.1251389
1743104,17/10/2013 19:07,17,0.78695175,23/06/2006 05:19,23,0.19533315,Bonds/Repos,TECHSUPPORT,Terminated,AMBA,Swap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL2,1,2673.574954
2226879,17/10/2013 19:25,17,0.774244376,21/07/2006 08:25,21,0.350939472,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,259240.5958,0,EL6,BL1,1,2645.458148
10055541,18/10/2013 13:02,18,0.54051569,25/01/2009 07:30,25,0.312367966,Derivatives,TECHSUPPORT,BO Confirmed,ASSOCIATE,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1727.230671
3668139,18/10/2013 15:17,18,0.636901744,02/04/2007 06:01,2,0.249422538,Derivatives,TECHSUPPORT,BO Confirmed,ASSOCIATE,Deposit,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2391.386088
3049363,21/10/2013 06:13,21,0.258759776,15/01/2007 07:11,15,0.284252853,Africa,PROD CONTROLLER,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,2470.959769
3454788,21/10/2013 10:29,21,0.396651592,03/03/2007 17:04,3,0.7057625,Commodities,TECHSUPPORT,BO Confirmed,ANALYST,Curr,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,2423.725613
18644639,21/10/2013 12:04,21,0.497335032,30/06/2011 17:02,30,0.70666174,Commodities,PROD CONTROLLER,BO-BO Confirmed,MNGDIRECTOR,Repo/Reverse,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,843.7928935
1972262,21/10/2013 13:05,21,0.538269921,15/07/2006 09:15,15,0.385200839,Management/Other,MIDOFFICE,BO Confirmed,DIRECTOR,TotalReturnSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2655.159583
24001809,21/10/2013 14:08,21,0.58919237,23/01/2013 14:13,23,0.592653305,Africa,TECHSUPPORT,BO Confirmed,ANALYST,Bond,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,270.9965394
15452343,21/10/2013 16:27,21,0.648064435,01/08/2010 14:26,1,0.565565075,MM,TECHSUPPORT,BO Confirmed,AMBA,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,1177.083889
24879535,22/10/2013 01:03,22,0.039710555,12/05/2013 17:10,12,0.715402946,Commodities,TECHSUPPORT,BO-BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,162.3284722
18493474,22/10/2013 02:09,22,0.089412477,10/06/2011 03:17,10,0.136716789,Equity,MIDOFFICE,BO Confirmed,AMBA,Swap,Payments Related,0,0,0,0,0,9028200.257,0,EL1,BL2,1,864.9528588
1949260,22/10/2013 09:14,22,0.365076365,13/07/2006 02:28,13,0.064084538,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,2658.281944
21472726,22/10/2013 11:03,22,0.45619555,15/05/2012 17:18,15,0.720702037,Derivatives,MIDOFFICE,BO Confirmed,ASSOCIATE,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL4,1,524.7395139
14087575,23/10/2013 01:21,23,0.056097584,12/03/2010 13:13,12,0.532624868,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,FRN,Calendar Related,0,0,0,0,0,262824.7306,0,EL6,BL4,1,1320.505694
10876075,23/10/2013 03:16,23,0.114205338,05/04/2009 03:29,5,0.145353202,Derivatives,UNAUTHORISED,BO Confirmed,DIRECTOR,Curr,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,252725.1982,0,EL6,BL1,1,1661.991065
17475694,23/10/2013 04:12,23,0.174688574,17/03/2011 01:05,17,0.045054771,Bonds/Repos,TECHSUPPORT,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,951.1300926
12782312,23/10/2013 06:01,23,0.249100022,30/11/2009 15:06,30,0.620487418,Derivatives,UNAUTHORISED,BO Confirmed,ASSOCIATE,Swap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL4,1,1422.621389
2190642,23/10/2013 10:16,23,0.405846544,18/07/2006 05:08,18,0.213951941,Management/Other,TECHSUPPORT,BO Confirmed,ASSOCIATE,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL4,1,2654.21412
1583649,23/10/2013 14:19,23,0.59657753,01/07/2006 06:26,1,0.231605231,Derivatives,UNAUTHORISED,BO Confirmed,VICE PRINCIPAL,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,2671.328183
1657655,23/10/2013 15:28,23,0.644170719,12/06/2006 16:19,12,0.653188806,Derivatives,PROD CONTROLLER,BO Confirmed,ASSOCIATE,TotalReturnSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2689.964583
12301983,24/10/2013 02:10,24,0.076178107,25/07/2009 04:29,25,0.186839758,Management/Other,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,1551.903646
20655749,24/10/2013 05:16,24,0.197513454,05/03/2012 14:02,5,0.584389541,Prime Services,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,256203.4277,0,EL6,BL6,1,597.6346759
10830085,24/10/2013 10:05,24,0.42018347,07/04/2009 04:05,7,0.163460434,Rates,MIDOFFICE,BO Confirmed,ASSOCIATE,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1661.24978
14402425,24/10/2013 12:12,24,0.491363599,11/04/2010 16:13,11,0.676006864,Commodities,TECHSUPPORT,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,1291.832627
2553378,24/10/2013 12:16,24,0.511349218,27/09/2006 07:03,27,0.293769399,Derivatives,MIDOFFICE,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL4,1,2584.217581
26559256,24/10/2013 15:20,24,0.610903613,20/10/2013 14:18,20,0.595801762,SND,MIDOFFICE,BO Confirmed,DIRECTOR,Swap,Valuation Group Request,0,0,0,0,0,0,0,EL6,BL2,1,4.043229167
18848624,25/10/2013 02:14,25,0.073860227,21/07/2011 02:29,21,0.103472236,Management/Other,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL4,1,826.989838
18722415,25/10/2013 10:11,25,0.42431087,18/07/2011 10:28,18,0.436104417,Commodities,TECHSUPPORT,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,219300.967,0,EL6,BL2,1,829.9881829
21910093,25/10/2013 11:06,25,0.462326395,05/07/2012 11:30,5,0.437658362,SND,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,FRA,Calendar Related,0,0,0,0,0,0,0,EL6,BL3,1,476.9833449
7416326,25/10/2013 12:03,25,0.501892086,07/03/2008 17:21,7,0.722709854,Africa,PROD CONTROLLER,BO-BO Confirmed,VICE PRINCIPAL,Future/Forward,Payments Related,0,0,0,0,0,245600.4385,0,EL1,BL3,1,2057.779155
9975088,25/10/2013 12:21,25,0.485530872,02/01/2009 02:18,2,0.070690285,Africa,TECHSUPPORT,BO Confirmed,AMBA,Bond,Calendar Related,0,0,0,0,0,9028459.277,0,EL7,BL2,1,1757.418727
4230354,25/10/2013 13:03,25,0.539476003,29/03/2007 17:16,29,0.719463668,MM,MIDOFFICE,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,215482.2721,0,EL1,BL3,1,2401.824387
20549840,25/10/2013 13:30,25,0.562343859,01/03/2012 05:09,1,0.214323505,Management/Other,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,222171.7502,0,EL6,BL6,1,603.3478125
11743317,28/10/2013 01:29,28,0.021695869,22/06/2009 06:00,22,0.250168899,MM,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL4,1,1588.811806
5611731,28/10/2013 02:16,28,0.072542904,20/08/2007 12:15,20,0.489905534,Bonds/Repos,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,IndexLinkedSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2260.584028
20192726,28/10/2013 04:25,28,0.149102335,22/01/2012 09:12,22,0.366474209,Management/Other,TECHSUPPORT,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL6,1,644.800706
10349545,28/10/2013 06:01,28,0.250806122,22/02/2009 10:17,22,0.428406793,Bonds/Repos,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Deposit,Payments Related,0,0,0,0,0,0,0,EL4,BL2,1,1708.822269
19302386,28/10/2013 07:17,28,0.303215249,19/10/2011 02:16,19,0.072486261,Africa,TECHSUPPORT,BO Confirmed,ANALYST,Stock,Trade enrichment for system flow,0,0,0,0,0,251627.5713,0,EL6,BL2,1,740.2090162
16784708,28/10/2013 08:13,28,0.342696909,09/01/2011 03:20,9,0.139066285,Management/Other,PROD CONTROLLER,BO Confirmed,ANALYST,TotalReturnSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL6,1,1023.203634
15463173,28/10/2013 09:19,28,0.361672327,24/07/2010 09:10,24,0.382113206,MM,TECHSUPPORT,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1192.006215
12878272,28/10/2013 11:01,28,0.459209258,16/12/2009 00:14,16,0.009633463,Africa,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,266009.3276,0,EL6,BL2,1,1412.449398
26233687,28/10/2013 13:23,28,0.557841774,09/10/2013 16:23,9,0.650648479,Management/Other,PROD CONTROLLER,BO Confirmed,VICE PRINCIPAL,Swap,Valuation Group Request,0,0,0,0,0,0,0,EL6,BL2,1,18.87516204
1766650,28/10/2013 15:24,28,0.608088895,25/06/2006 01:17,25,0.030168575,Commodities,TECHSUPPORT,BO-BO Confirmed,MNGDIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,2682.588125
8833728,29/10/2013 01:20,29,0.027482446,27/07/2008 08:03,27,0.331514061,MM,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Curr,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,261064.8841,0,EL6,BL5,1,1919.720174
6156138,29/10/2013 03:10,29,0.118226926,28/01/2008 12:26,28,0.518269205,Derivatives,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Stock,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2100.613854
11486349,29/10/2013 07:20,29,0.277818793,25/05/2009 02:20,25,0.069726039,Equity,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,1618.208102
22525527,29/10/2013 07:24,29,0.308642337,28/07/2012 15:17,28,0.612961659,Rates,UNAUTHORISED,BO-BO Confirmed,VICE PRINCIPAL,CurrSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,457.6716088
13585162,29/10/2013 08:01,29,0.332405826,21/02/2010 13:10,21,0.548351357,Commodities,TECHSUPPORT,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,1345.785394
2207386,29/10/2013 14:17,29,0.57146188,19/07/2006 13:02,19,0.540042899,SND,MIDOFFICE,BO-BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,2659.051921
20996652,29/10/2013 18:03,29,0.748210723,05/04/2012 14:27,5,0.602032829,Prime Services,TECHSUPPORT,BO Confirmed,ASSOCIATE,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,572.1502431
8584012,30/10/2013 01:17,30,0.030009313,15/07/2008 13:19,15,0.55485176,Africa,PROD CONTROLLER,BO-BO Confirmed,ASSOCIATE,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,219307.5793,0,EL6,BL2,1,1932.49875
23623551,30/10/2013 13:30,30,0.56230386,20/01/2013 13:14,20,0.551192439,Commodities,PROD CONTROLLER,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL2,1,283.0111111
4386420,30/10/2013 18:17,30,0.738442539,20/04/2007 08:28,20,0.314074899,MM,TECHSUPPORT,BO Confirmed,ASSOCIATE,Swap,Payments Related,0,0,0,0,0,255725.3279,0,EL1,BL5,1,2385.409086
7189849,31/10/2013 01:11,31,0.049588461,30/04/2008 10:16,30,0.405680531,MM,TECHSUPPORT,BO Confirmed,ANALYST,Swap,Payments Related,0,0,0,0,0,256582.8721,0,EL1,BL5,1,2009.621678
23042615,31/10/2013 01:22,31,0.056616387,13/11/2012 15:20,13,0.611434912,Africa,PROD CONTROLLER,BO Confirmed,ANALYST,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,351.4180556
16579290,31/10/2013 04:07,31,0.161564108,21/12/2010 09:23,21,0.390985924,Africa,PROD ACCOUNTANT,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL3,1,1044.780787
21488626,31/10/2013 05:14,31,0.218331061,25/05/2012 03:00,25,0.124672629,Equity,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,524.0930093
15927543,31/10/2013 06:21,31,0.235079537,22/09/2010 04:07,22,0.171426239,Africa,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Swap,Payments Related,0,0,0,0,0,262513.8059,0,EL1,BL2,1,1135.093287
9515470,31/10/2013 06:27,31,0.231078893,11/11/2008 14:14,11,0.573628293,MM,PROD ACCOUNTANT,BO Confirmed,MNGDIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,1814.675856
13372365,31/10/2013 07:14,31,0.281649636,31/01/2010 12:04,31,0.5030675,Management/Other,MIDOFFICE,BO-BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL4,1,1368.798611
25139623,31/10/2013 07:21,31,0.306566846,09/06/2013 16:05,9,0.670202958,Bonds/Repos,MIDOFFICE,BO Confirmed,MNGDIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL2,1,143.6363542
13478275,31/10/2013 07:23,31,0.275899998,01/01/2010 15:28,1,0.605707852,SND,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1398.663252
3147199,31/10/2013 08:24,31,0.316548725,02/01/2007 02:11,2,0.091023365,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL7,1,2494.259097
7298712,31/10/2013 09:08,31,0.369761138,01/03/2008 18:12,1,0.741660765,MM,TECHSUPPORT,BO Confirmed,ASSOCIATE,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,244617.3494,0,EL6,BL5,1,2069.622523
17238193,31/10/2013 16:28,31,0.6469524,24/02/2011 06:17,24,0.261511883,SND,TECHSUPPORT,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,213420.3542,0,EL6,BL3,1,980.4242824
8461844,31/10/2013 18:09,31,0.755942751,07/07/2008 07:18,7,0.304096288,Africa,TECHSUPPORT,BO-BO Confirmed,VICE PRINCIPAL,TotalReturnSwap,Calendar Related,0,0,0,0,0,264787.5287,0,EL6,BL2,1,1942.452326
16720517,31/10/2013 19:07,31,0.786729521,04/01/2011 16:14,4,0.676643877,Rates,TECHSUPPORT,BO Confirmed,ANALYST,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,247075.0867,0,EL6,BL2,1,1031.119965
9182784,01/11/2013 00:27,1,0.018431637,17/09/2008 14:15,17,0.572985276,SND,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Curr,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL3,1,1870.425255
12324461,01/11/2013 02:23,1,0.099585969,05/10/2009 05:18,5,0.195492113,Prime Services,TECHSUPPORT,BO Confirmed,DIRECTOR,Curr,Commodities Early Delivery,0,0,0,0,0,260510.725,0,EL6,BL6,1,1487.878414
23705280,01/11/2013 04:16,1,0.155441542,21/01/2013 14:03,21,0.585253563,SND,UNAUTHORISED,BO Confirmed,ANALYST,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,283.5923148
14889689,01/11/2013 05:01,1,0.207959369,06/06/2010 02:10,6,0.090451267,Bonds/Repos,TECHSUPPORT,BO Confirmed,DIRECTOR,Swap,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,1244.1189
23148328,01/11/2013 11:17,1,0.469927362,01/12/2012 02:08,1,0.077971021,Commodities,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,335.3812616
17343311,01/11/2013 13:15,1,0.551991086,07/03/2011 05:03,7,0.210487063,SND,UNAUTHORISED,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,970.3416898
26535368,01/11/2013 13:16,1,0.530268423,30/10/2013 02:13,30,0.074090546,MM,PROD CONTROLLER,BO Confirmed,ASSOCIATE,TotalReturnSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2.460486111
21351788,01/11/2013 14:24,1,0.566456444,05/05/2012 02:29,5,0.063349572,Management/Other,PROD ACCOUNTANT,BO-BO Confirmed,ANALYST,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,545.4965856
362596,04/11/2013 02:06,4,0.08756674,07/01/2006 08:08,7,0.338937246,Management/Other,TECHSUPPORT,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,9032841.706,0,EL6,BL4,1,2857.748634
416095,04/11/2013 04:18,4,0.154138362,10/01/2006 17:09,10,0.701971679,Equity,PROD CONTROLLER,BO Confirmed,MNGDIRECTOR,Stock,Trade enrichment for system flow,0,0,0,0,0,9031983.602,0,EL6,BL2,1,2854.464491
19050752,04/11/2013 04:25,4,0.14950606,30/07/2011 08:26,30,0.315624783,Bonds/Repos,TECHSUPPORT,BO Confirmed,DIRECTOR,Swap,Payments Related,0,0,0,0,0,9031063.58,0,EL4,BL2,1,827.8324884
16088443,04/11/2013 06:12,4,0.258542976,30/10/2010 01:17,30,0.053703169,Bonds/Repos,TECHSUPPORT,BO Confirmed,ATS,Other,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,1101.204838
19194995,04/11/2013 08:19,4,0.319807444,17/08/2011 16:01,17,0.667220531,Commodities,MIDOFFICE,BO Confirmed,ASSOCIATE,Curr,Commodities Early Delivery,0,0,0,0,0,0,0,EL6,BL2,1,809.6793634
9262728,04/11/2013 11:02,4,0.456728664,28/09/2008 01:20,28,0.055625109,MM,TECHSUPPORT,BO Confirmed,AMBA,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL5,1,1863.404317
1119349,04/11/2013 11:04,4,0.455782205,16/03/2006 13:15,16,0.552214957,MM,TECHSUPPORT,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,248048.6491,0,EL6,BL5,1,2789.909132
